GEO_ID,NAME,POPGROUP,POPGROUP_LABEL,B01003_001E,B01003_001M,,,fips,county,state
0500000US39151,"Stark County, Ohio",1,Total population,374712,*****,OH,,39153,Summit County,OH
0500000US39153,"Summit County, Ohio",1,Total population,540567,*****,OH,,39155,Trumbull County,OH
0500000US39155,"Trumbull County, Ohio",1,Total population,202199,*****,OH,,39157,Tuscarawas County,OH
0500000US39157,"Tuscarawas County, Ohio",1,Total population,93025,*****,OH,,39159,Union County,OH
0500000US39159,"Union County, Ohio",1,Total population,61769,*****,OH,,39161,Van Wert County,OH
0500000US39161,"Van Wert County, Ohio",1,Total population,28808,*****,OH,,39163,Vinton County,OH
0500000US39163,"Vinton County, Ohio",1,Total population,12853,*****,OH,,39165,Warren County,OH
0500000US39165,"Warren County, Ohio",1,Total population,239556,*****,OH,,39167,Washington County,OH
0500000US39167,"Washington County, Ohio",1,Total population,59942,*****,OH,,39169,Wayne County,OH
0500000US39169,"Wayne County, Ohio",1,Total population,116858,*****,OH,,39171,Williams County,OH
0500000US39171,"Williams County, Ohio",1,Total population,37026,*****,OH,,39173,Wood County,OH
0500000US39173,"Wood County, Ohio",1,Total population,131930,*****,OH,,39175,Wyandot County,OH
0500000US39175,"Wyandot County, Ohio",1,Total population,21933,*****,OH,,40001,Adair County,OK
0500000US40001,"Adair County, Oklahoma",1,Total population,19839,*****,OK,,40003,Alfalfa County,OK
0500000US40003,"Alfalfa County, Oklahoma",1,Total population,5744,*****,OK,,40005,Atoka County,OK
0500000US40005,"Atoka County, Oklahoma",1,Total population,14080,*****,OK,,40007,Beaver County,OK
0500000US40007,"Beaver County, Oklahoma",1,Total population,5100,*****,OK,,40009,Beckham County,OK
0500000US40009,"Beckham County, Oklahoma",1,Total population,22349,*****,OK,,40011,Blaine County,OK
0500000US40011,"Blaine County, Oklahoma",1,Total population,8799,*****,OK,,40013,Bryan County,OK
0500000US40013,"Bryan County, Oklahoma",1,Total population,45809,*****,OK,,40015,Caddo County,OK
0500000US40015,"Caddo County, Oklahoma",1,Total population,27253,*****,OK,,40017,Canadian County,OK
0500000US40017,"Canadian County, Oklahoma",1,Total population,151174,*****,OK,,40019,Carter County,OK
0500000US40019,"Carter County, Oklahoma",1,Total population,48102,*****,OK,,40021,Cherokee County,OK
0500000US40021,"Cherokee County, Oklahoma",1,Total population,47307,*****,OK,,40023,Choctaw County,OK
0500000US40023,"Choctaw County, Oklahoma",1,Total population,14307,*****,OK,,40025,Cimarron County,OK
0500000US40025,"Cimarron County, Oklahoma",1,Total population,2271,*****,OK,,40027,Cleveland County,OK
0500000US40027,"Cleveland County, Oklahoma",1,Total population,292110,*****,OK,,40029,Coal County,OK
0500000US40029,"Coal County, Oklahoma",1,Total population,5294,*****,OK,,40031,Comanche County,OK
0500000US40031,"Comanche County, Oklahoma",1,Total population,121502,*****,OK,,40033,Cotton County,OK
0500000US40033,"Cotton County, Oklahoma",1,Total population,5603,*****,OK,,40035,Craig County,OK
0500000US40035,"Craig County, Oklahoma",1,Total population,14172,*****,OK,,40037,Creek County,OK
0500000US40037,"Creek County, Oklahoma",1,Total population,71879,*****,OK,,40039,Custer County,OK
0500000US40039,"Custer County, Oklahoma",1,Total population,28564,*****,OK,,40041,Delaware County,OK
0500000US40041,"Delaware County, Oklahoma",1,Total population,40688,*****,OK,,40043,Dewey County,OK
0500000US40043,"Dewey County, Oklahoma",1,Total population,4548,*****,OK,,40045,Ellis County,OK
0500000US40045,"Ellis County, Oklahoma",1,Total population,3813,*****,OK,,40047,Garfield County,OK
0500000US40047,"Garfield County, Oklahoma",1,Total population,62628,*****,OK,,40049,Garvin County,OK
0500000US40049,"Garvin County, Oklahoma",1,Total population,25949,*****,OK,,40051,Grady County,OK
0500000US40051,"Grady County, Oklahoma",1,Total population,54739,*****,OK,,40053,Grant County,OK
0500000US40053,"Grant County, Oklahoma",1,Total population,4166,*****,OK,,40055,Greer County,OK
0500000US40055,"Greer County, Oklahoma",1,Total population,5548,*****,OK,,40057,Harmon County,OK
0500000US40057,"Harmon County, Oklahoma",1,Total population,2540,*****,OK,,40059,Harper County,OK
0500000US40059,"Harper County, Oklahoma",1,Total population,3358,*****,OK,,40061,Haskell County,OK
0500000US40061,"Haskell County, Oklahoma",1,Total population,11711,*****,OK,,40063,Hughes County,OK
0500000US40063,"Hughes County, Oklahoma",1,Total population,13406,*****,OK,,40065,Jackson County,OK
0500000US40065,"Jackson County, Oklahoma",1,Total population,24960,*****,OK,,40067,Jefferson County,OK
0500000US40067,"Jefferson County, Oklahoma",1,Total population,5491,*****,OK,,40069,Johnston County,OK
0500000US40069,"Johnston County, Oklahoma",1,Total population,10446,*****,OK,,40071,Kay County,OK
0500000US40071,"Kay County, Oklahoma",1,Total population,44019,*****,OK,,40073,Kingfisher County,OK
0500000US40073,"Kingfisher County, Oklahoma",1,Total population,15272,*****,OK,,40075,Kiowa County,OK
0500000US40075,"Kiowa County, Oklahoma",1,Total population,8518,*****,OK,,40077,Latimer County,OK
0500000US40077,"Latimer County, Oklahoma",1,Total population,9555,*****,OK,,40079,Le Flore County,OK
0500000US40079,"Le Flore County, Oklahoma",1,Total population,48436,*****,OK,,40081,Lincoln County,OK
0500000US40081,"Lincoln County, Oklahoma",1,Total population,33650,*****,OK,,40083,Logan County,OK
0500000US40083,"Logan County, Oklahoma",1,Total population,49005,*****,OK,,40085,Love County,OK
0500000US40085,"Love County, Oklahoma",1,Total population,10105,*****,OK,,40087,McClain County,OK
0500000US40087,"McClain County, Oklahoma",1,Total population,41258,*****,OK,,40089,McCurtain County,OK
0500000US40089,"McCurtain County, Oklahoma",1,Total population,31112,*****,OK,,40091,McIntosh County,OK
0500000US40091,"McIntosh County, Oklahoma",1,Total population,19105,*****,OK,,40093,Major County,OK
0500000US40093,"Major County, Oklahoma",1,Total population,7753,*****,OK,,40095,Marshall County,OK
0500000US40095,"Marshall County, Oklahoma",1,Total population,15361,*****,OK,,40097,Mayes County,OK
0500000US40097,"Mayes County, Oklahoma",1,Total population,39303,*****,OK,,40099,Murray County,OK
0500000US40099,"Murray County, Oklahoma",1,Total population,13874,*****,OK,,40101,Muskogee County,OK
0500000US40101,"Muskogee County, Oklahoma",1,Total population,66881,*****,OK,,40103,Noble County,OK
0500000US40103,"Noble County, Oklahoma",1,Total population,11020,*****,OK,,40105,Nowata County,OK
0500000US40105,"Nowata County, Oklahoma",1,Total population,9484,*****,OK,,40107,Okfuskee County,OK
0500000US40107,"Okfuskee County, Oklahoma",1,Total population,11444,*****,OK,,40109,Oklahoma County,OK
0500000US40109,"Oklahoma County, Oklahoma",1,Total population,790938,*****,OK,,40111,Okmulgee County,OK
0500000US40111,"Okmulgee County, Oklahoma",1,Total population,37046,*****,OK,,40113,Osage County,OK
0500000US40113,"Osage County, Oklahoma",1,Total population,46140,*****,OK,,40115,Ottawa County,OK
0500000US40115,"Ottawa County, Oklahoma",1,Total population,30568,*****,OK,,40117,Pawnee County,OK
0500000US40117,"Pawnee County, Oklahoma",1,Total population,15687,*****,OK,,40119,Payne County,OK
0500000US40119,"Payne County, Oklahoma",1,Total population,81817,*****,OK,,40121,Pittsburg County,OK
0500000US40121,"Pittsburg County, Oklahoma",1,Total population,43836,*****,OK,,40123,Pontotoc County,OK
0500000US40123,"Pontotoc County, Oklahoma",1,Total population,38102,*****,OK,,40125,Pottawatomie County,OK
0500000US40125,"Pottawatomie County, Oklahoma",1,Total population,72331,*****,OK,,40127,Pushmataha County,OK
0500000US40127,"Pushmataha County, Oklahoma",1,Total population,10891,*****,OK,,40129,Roger Mills County,OK
0500000US40129,"Roger Mills County, Oklahoma",1,Total population,3477,*****,OK,,40131,Rogers County,OK
0500000US40131,"Rogers County, Oklahoma",1,Total population,94637,*****,OK,,40133,Seminole County,OK
0500000US40133,"Seminole County, Oklahoma",1,Total population,23798,*****,OK,,40135,Sequoyah County,OK
0500000US40135,"Sequoyah County, Oklahoma",1,Total population,39652,*****,OK,,40137,Stephens County,OK
0500000US40137,"Stephens County, Oklahoma",1,Total population,42983,*****,OK,,40139,Texas County,OK
0500000US40139,"Texas County, Oklahoma",1,Total population,21448,*****,OK,,40141,Tillman County,OK
0500000US40141,"Tillman County, Oklahoma",1,Total population,7070,*****,OK,,40143,Tulsa County,OK
0500000US40143,"Tulsa County, Oklahoma",1,Total population,664084,*****,OK,,40145,Wagoner County,OK
0500000US40145,"Wagoner County, Oklahoma",1,Total population,80509,*****,OK,,40147,Washington County,OK
0500000US40147,"Washington County, Oklahoma",1,Total population,52382,*****,OK,,40149,Washita County,OK
0500000US40149,"Washita County, Oklahoma",1,Total population,11014,*****,OK,,40151,Woods County,OK
0500000US40151,"Woods County, Oklahoma",1,Total population,8731,*****,OK,,40153,Woodward County,OK
0500000US40153,"Woodward County, Oklahoma",1,Total population,20591,*****,OK,,41001,Baker County,OR
0500000US41001,"Baker County, Oregon",1,Total population,16539,*****,OR,,41003,Benton County,OR
0500000US41003,"Benton County, Oregon",1,Total population,94667,*****,OR,,41005,Clackamas County,OR
0500000US41005,"Clackamas County, Oregon",1,Total population,418577,*****,OR,,41007,Clatsop County,OR
0500000US41007,"Clatsop County, Oregon",1,Total population,40720,*****,OR,,41009,Columbia County,OR
0500000US41009,"Columbia County, Oregon",1,Total population,52381,*****,OR,,41011,Coos County,OR
0500000US41011,"Coos County, Oregon",1,Total population,64619,*****,OR,,41013,Crook County,OR
0500000US41013,"Crook County, Oregon",1,Total population,24300,*****,OR,,41015,Curry County,OR
0500000US41015,"Curry County, Oregon",1,Total population,23234,*****,OR,,41017,Deschutes County,OR
0500000US41017,"Deschutes County, Oregon",1,Total population,194964,*****,OR,,41019,Douglas County,OR
0500000US41019,"Douglas County, Oregon",1,Total population,110680,*****,OR,,41021,Gilliam County,OR
0500000US41021,"Gilliam County, Oregon",1,Total population,1954,*****,OR,,41023,Grant County,OR
0500000US41023,"Grant County, Oregon",1,Total population,7225,*****,OR,,41025,Harney County,OR
0500000US41025,"Harney County, Oregon",1,Total population,7454,*****,OR,,41027,Hood River County,OR
0500000US41027,"Hood River County, Oregon",1,Total population,23915,*****,OR,,41029,Jackson County,OR
0500000US41029,"Jackson County, Oregon",1,Total population,221662,*****,OR,,41031,Jefferson County,OR
0500000US41031,"Jefferson County, Oregon",1,Total population,24232,*****,OR,,41033,Josephine County,OR
0500000US41033,"Josephine County, Oregon",1,Total population,87686,*****,OR,,41035,Klamath County,OR
0500000US41035,"Klamath County, Oregon",1,Total population,68899,*****,OR,,41037,Lake County,OR
0500000US41037,"Lake County, Oregon",1,Total population,8119,*****,OR,,41039,Lane County,OR
0500000US41039,"Lane County, Oregon",1,Total population,380532,*****,OR,,41041,Lincoln County,OR
0500000US41041,"Lincoln County, Oregon",1,Total population,49866,*****,OR,,41043,Linn County,OR
0500000US41043,"Linn County, Oregon",1,Total population,127200,*****,OR,,41045,Malheur County,OR
0500000US41045,"Malheur County, Oregon",1,Total population,31313,*****,OR,,41047,Marion County,OR
0500000US41047,"Marion County, Oregon",1,Total population,344037,*****,OR,,41049,Morrow County,OR
0500000US41049,"Morrow County, Oregon",1,Total population,11964,*****,OR,,41051,Multnomah County,OR
0500000US41051,"Multnomah County, Oregon",1,Total population,810011,*****,OR,,41053,Polk County,OR
0500000US41053,"Polk County, Oregon",1,Total population,86347,*****,OR,,41055,Sherman County,OR
0500000US41055,"Sherman County, Oregon",1,Total population,1784,133,OR,,41057,Tillamook County,OR
0500000US41057,"Tillamook County, Oregon",1,Total population,27129,*****,OR,,41059,Umatilla County,OR
0500000US41059,"Umatilla County, Oregon",1,Total population,79509,*****,OR,,41061,Union County,OR
0500000US41061,"Union County, Oregon",1,Total population,26255,*****,OR,,41063,Wallowa County,OR
0500000US41063,"Wallowa County, Oregon",1,Total population,7330,*****,OR,,41065,Wasco County,OR
0500000US41065,"Wasco County, Oregon",1,Total population,26603,*****,OR,,41067,Washington County,OR
0500000US41067,"Washington County, Oregon",1,Total population,596969,*****,OR,,41069,Wheeler County,OR
0500000US41069,"Wheeler County, Oregon",1,Total population,1477,133,OR,,41071,Yamhill County,OR
0500000US41071,"Yamhill County, Oregon",1,Total population,107024,*****,OR,,42001,Adams County,PA
0500000US42001,"Adams County, Pennsylvania",1,Total population,103782,*****,PA,,42003,Allegheny County,PA
0500000US42003,"Allegheny County, Pennsylvania",1,Total population,1246116,*****,PA,,42005,Armstrong County,PA
0500000US42005,"Armstrong County, Pennsylvania",1,Total population,65967,*****,PA,,42007,Beaver County,PA
0500000US42007,"Beaver County, Pennsylvania",1,Total population,168260,*****,PA,,42009,Bedford County,PA
0500000US42009,"Bedford County, Pennsylvania",1,Total population,47729,*****,PA,,42011,Berks County,PA
0500000US42011,"Berks County, Pennsylvania",1,Total population,426967,*****,PA,,42013,Blair County,PA
0500000US42013,"Blair County, Pennsylvania",1,Total population,123132,*****,PA,,42015,Bradford County,PA
0500000US42015,"Bradford County, Pennsylvania",1,Total population,60233,*****,PA,,42017,Bucks County,PA
0500000US42017,"Bucks County, Pennsylvania",1,Total population,643872,*****,PA,,42019,Butler County,PA
0500000US42019,"Butler County, Pennsylvania",1,Total population,192561,*****,PA,,42021,Cambria County,PA
0500000US42021,"Cambria County, Pennsylvania",1,Total population,134048,*****,PA,,42023,Cameron County,PA
0500000US42023,"Cameron County, Pennsylvania",1,Total population,4596,*****,PA,,42025,Carbon County,PA
0500000US42025,"Carbon County, Pennsylvania",1,Total population,64792,*****,PA,,42027,Centre County,PA
0500000US42027,"Centre County, Pennsylvania",1,Total population,158879,*****,PA,,42029,Chester County,PA
0500000US42029,"Chester County, Pennsylvania",1,Total population,531704,*****,PA,,42031,Clarion County,PA
0500000US42031,"Clarion County, Pennsylvania",1,Total population,37571,*****,PA,,42033,Clearfield County,PA
0500000US42033,"Clearfield County, Pennsylvania",1,Total population,80667,*****,PA,,42035,Clinton County,PA
